stage,run_id,kind,arm,family,prior,split,horizon,nonfinite_steps,steps_above_cap,affected_trajectories,raw_mean_nmse
development,burgers__looped__coefficient__s202__response_matched,looped,response_matched,burgers,coefficient,test,96,0,0,0,0.008612371668378731
development,burgers__looped__coefficient__s202__response_matched,looped,response_matched,burgers,coefficient,ood,64,0,0,0,0.34575106806401124
development,burgers__looped__coefficient__s202__response_matched,looped,response_matched,burgers,coefficient,ood,96,0,0,0,0.47212011382535
development,burgers__looped__coefficient__s202__smooth,looped,smooth,burgers,coefficient,test,64,0,0,0,0.008660750852313492
development,burgers__looped__coefficient__s202__smooth,looped,smooth,burgers,coefficient,test,96,0,0,0,0.009608033028749538
development,burgers__looped__coefficient__s202__smooth,looped,smooth,burgers,coefficient,ood,64,0,0,0,0.27401442886455385
development,burgers__looped__coefficient__s202__smooth,looped,smooth,burgers,coefficient,ood,96,0,0,0,0.36555584653765527
development,burgers__looped__coefficient__s303__iid,looped,iid,burgers,coefficient,test,64,0,0,0,0.01244151701894447
development,burgers__looped__coefficient__s303__iid,looped,iid,burgers,coefficient,test,96,0,0,0,0.01323945774444398
development,burgers__looped__coefficient__s303__iid,looped,iid,burgers,coefficient,ood,64,0,0,0,3.6293281551532957
development,burgers__looped__coefficient__s303__iid,looped,iid,burgers,coefficient,ood,96,0,0,0,8.819367790284176
development,burgers__looped__coefficient__s303__none,looped,none,burgers,coefficient,test,64,0,0,0,0.017836618787031577
development,burgers__looped__coefficient__s303__none,looped,none,burgers,coefficient,test,96,0,0,0,0.023135107292879226
development,burgers__looped__coefficient__s303__none,looped,none,burgers,coefficient,ood,64,0,0,0,2.298105642002568
development,burgers__looped__coefficient__s303__none,looped,none,burgers,coefficient,ood,96,0,0,0,5.53096541531186
development,burgers__looped__coefficient__s303__response_matched,looped,response_matched,burgers,coefficient,test,64,0,0,0,0.01372251183634976
development,burgers__looped__coefficient__s303__response_matched,looped,response_matched,burgers,coefficient,test,96,0,0,0,0.016156259842518374
development,burgers__looped__coefficient__s303__response_matched,looped,response_matched,burgers,coefficient,ood,64,0,0,0,2.6605590580058838
development,burgers__looped__coefficient__s303__response_matched,looped,response_matched,burgers,coefficient,ood,96,0,0,0,6.724291406827876
development,burgers__looped__coefficient__s303__smooth,looped,smooth,burgers,coefficient,test,64,0,0,0,0.012824551186166877
development,burgers__looped__coefficient__s303__smooth,looped,smooth,burgers,coefficient,test,96,0,0,0,0.013138453397438205
development,burgers__looped__coefficient__s303__smooth,looped,smooth,burgers,coefficient,ood,64,0,0,0,3.9255103949004493
development,burgers__looped__coefficient__s303__smooth,looped,smooth,burgers,coefficient,ood,96,0,0,0,9.282572113707891
development,burgers__looped__coefficient__s404__iid,looped,iid,burgers,coefficient,test,64,0,0,0,0.008465521834702616
development,burgers__looped__coefficient__s404__iid,looped,iid,burgers,coefficient,test,96,0,0,0,0.009450899601064267
development,burgers__looped__coefficient__s404__iid,looped,iid,burgers,coefficient,ood,64,0,0,0,0.56596009964926
development,burgers__looped__coefficient__s404__iid,looped,iid,burgers,coefficient,ood,96,0,0,0,0.8441614613242715
development,burgers__looped__coefficient__s404__none,looped,none,burgers,coefficient,test,64,0,0,0,0.009010141121007176
development,burgers__looped__coefficient__s404__none,looped,none,burgers,coefficient,test,96,0,0,0,0.0100514230422164
development,burgers__looped__coefficient__s404__none,looped,none,burgers,coefficient,ood,64,0,0,0,0.4595437314274875
development,burgers__looped__coefficient__s404__none,looped,none,burgers,coefficient,ood,96,0,0,0,0.6360291013698429
development,burgers__looped__coefficient__s404__response_matched,looped,response_matched,burgers,coefficient,test,64,0,0,0,0.008225369552719908
development,burgers__looped__coefficient__s404__response_matched,looped,response_matched,burgers,coefficient,test,96,0,0,0,0.008902315439343944
development,burgers__looped__coefficient__s404__response_matched,looped,response_matched,burgers,coefficient,ood,64,0,0,0,0.5236814325500596
development,burgers__looped__coefficient__s404__response_matched,looped,response_matched,burgers,coefficient,ood,96,0,0,0,0.7531748993152381
development,burgers__looped__coefficient__s404__smooth,looped,smooth,burgers,coefficient,test,64,0,0,0,0.008688718721532096
development,burgers__looped__coefficient__s404__smooth,looped,smooth,burgers,coefficient,test,96,0,0,0,0.008854967500347014
development,burgers__looped__coefficient__s404__smooth,looped,smooth,burgers,coefficient,ood,64,0,0,0,0.7513295185078022
development,burgers__looped__coefficient__s404__smooth,looped,smooth,burgers,coefficient,ood,96,0,0,0,1.1796345395091046
development,burgers__looped__coefficient__s505__iid,looped,iid,burgers,coefficient,test,64,0,0,0,0.011786239868944559
development,burgers__looped__coefficient__s505__iid,looped,iid,burgers,coefficient,test,96,0,0,0,0.01647118437319121
development,burgers__looped__coefficient__s505__iid,looped,iid,burgers,coefficient,ood,64,0,0,0,0.3821117041993922
development,burgers__looped__coefficient__s505__iid,looped,iid,burgers,coefficient,ood,96,0,0,0,0.518395512975097
development,burgers__looped__coefficient__s505__none,looped,none,burgers,coefficient,test,64,0,0,0,0.012052841185957841
development,burgers__looped__coefficient__s505__none,looped,none,burgers,coefficient,test,96,0,0,0,0.014051177468489865
development,burgers__looped__coefficient__s505__none,looped,none,burgers,coefficient,ood,64,0,0,0,0.3433698705237873
development,burgers__looped__coefficient__s505__none,looped,none,burgers,coefficient,ood,96,0,0,0,0.46496988157550356
development,burgers__looped__coefficient__s505__response_matched,looped,response_matched,burgers,coefficient,test,64,0,0,0,0.009816033187409368
development,burgers__looped__coefficient__s505__response_matched,looped,response_matched,burgers,coefficient,test,96,0,0,0,0.012604164816634216
development,burgers__looped__coefficient__s505__response_matched,looped,response_matched,burgers,coefficient,ood,64,0,0,0,0.43899837480112325
development,burgers__looped__coefficient__s505__response_matched,looped,response_matched,burgers,coefficient,ood,96,0,0,0,0.5971781963263018
development,burgers__looped__coefficient__s505__smooth,looped,smooth,burgers,coefficient,test,64,0,0,0,0.010301172915894052
development,burgers__looped__coefficient__s505__smooth,looped,smooth,burgers,coefficient,test,96,0,0,0,0.01291027033911433
development,burgers__looped__coefficient__s505__smooth,looped,smooth,burgers,coefficient,ood,64,0,0,0,0.37412313098592875
development,burgers__looped__coefficient__s505__smooth,looped,smooth,burgers,coefficient,ood,96,0,0,0,0.509236977610873
development,burgers__looped__coefficient__s606__iid,looped,iid,burgers,coefficient,test,64,0,0,0,0.010466033018598608
development,burgers__looped__coefficient__s606__iid,looped,iid,burgers,coefficient,test,96,0,0,0,0.01396130846994718
development,burgers__looped__coefficient__s606__iid,looped,iid,burgers,coefficient,ood,64,0,0,0,0.9489898273672992
development,burgers__looped__coefficient__s606__iid,looped,iid,burgers,coefficient,ood,96,0,0,0,1.5951341561785646
development,burgers__looped__coefficient__s606__none,looped,none,burgers,coefficient,test,64,0,0,0,0.008300616003414085
development,burgers__looped__coefficient__s606__none,looped,none,burgers,coefficient,test,96,0,0,0,0.008661948517210472
development,burgers__looped__coefficient__s606__none,looped,none,burgers,coefficient,ood,64,0,0,0,0.9148797272320621
development,burgers__looped__coefficient__s606__none,looped,none,burgers,coefficient,ood,96,0,0,0,1.551736563868682
development,burgers__looped__coefficient__s606__response_matched,looped,response_matched,burgers,coefficient,test,64,0,0,0,0.00821236690863758
development,burgers__looped__coefficient__s606__response_matched,looped,response_matched,burgers,coefficient,test,96,0,0,0,0.009378911663643724
development,burgers__looped__coefficient__s606__response_matched,looped,response_matched,burgers,coefficient,ood,64,0,0,0,0.9069337246914557
development,burgers__looped__coefficient__s606__response_matched,looped,response_matched,burgers,coefficient,ood,96,0,0,0,1.4897189954259695
development,burgers__looped__coefficient__s606__smooth,looped,smooth,burgers,coefficient,test,64,0,0,0,0.008811923254786524
development,burgers__looped__coefficient__s606__smooth,looped,smooth,burgers,coefficient,test,96,0,0,0,0.009791400229690161
development,burgers__looped__coefficient__s606__smooth,looped,smooth,burgers,coefficient,ood,64,0,0,0,0.9822741932386805
development,burgers__looped__coefficient__s606__smooth,looped,smooth,burgers,coefficient,ood,96,0,0,0,1.6521907442815784
development,burgers__looped__correct__s101__iid,looped,iid,burgers,correct,test,64,0,0,0,0.008526374634728162
development,burgers__looped__correct__s101__iid,looped,iid,burgers,correct,test,96,0,0,0,0.009457566931427259
development,burgers__looped__correct__s101__iid,looped,iid,burgers,correct,ood,64,0,0,0,0.2498430966941534
development,burgers__looped__correct__s101__iid,looped,iid,burgers,correct,ood,96,0,0,0,0.3060856035977153
development,burgers__looped__correct__s101__none,looped,none,burgers,correct,test,64,0,0,0,0.009993793891067693
development,burgers__looped__correct__s101__none,looped,none,burgers,correct,test,96,0,0,0,0.010622161870788164
development,burgers__looped__correct__s101__none,looped,none,burgers,correct,ood,64,0,0,0,0.4358717542289128
development,burgers__looped__correct__s101__none,looped,none,burgers,correct,ood,96,0,0,0,0.6107660594193854
development,burgers__looped__correct__s101__response_matched,looped,response_matched,burgers,correct,test,64,0,0,0,0.0102660879333063
development,burgers__looped__correct__s101__response_matched,looped,response_matched,burgers,correct,test,96,0,0,0,0.011216786485801194
development,burgers__looped__correct__s101__response_matched,looped,response_matched,burgers,correct,ood,64,0,0,0,0.26353183421363013
development,burgers__looped__correct__s101__response_matched,looped,response_matched,burgers,correct,ood,96,0,0,0,0.32041112063842075
development,burgers__looped__correct__s101__smooth,looped,smooth,burgers,correct,test,64,0,0,0,0.01077703910608152
development,burgers__looped__correct__s101__smooth,looped,smooth,burgers,correct,test,96,0,0,0,0.012267620631599918
development,burgers__looped__correct__s101__smooth,looped,smooth,burgers,correct,ood,64,0,0,0,0.32043982287707706
development,burgers__looped__correct__s101__smooth,looped,smooth,burgers,correct,ood,96,0,0,0,0.4424625759989359
development,burgers__looped__correct__s202__iid,looped,iid,burgers,correct,test,64,0,0,0,0.008090849425717028
development,burgers__looped__correct__s202__iid,looped,iid,burgers,correct,test,96,0,0,0,0.01002510821155796
development,burgers__looped__correct__s202__iid,looped,iid,burgers,correct,ood,64,0,0,0,0.3309777367953224
development,burgers__looped__correct__s202__iid,looped,iid,burgers,correct,ood,96,0,0,0,0.4485682114378756
development,burgers__looped__correct__s202__none,looped,none,burgers,correct,test,64,0,0,0,0.009018848963942117
development,burgers__looped__correct__s202__none,looped,none,burgers,correct,test,96,0,0,0,0.009889821625417813
development,burgers__looped__correct__s202__none,looped,none,burgers,correct,ood,64,0,0,0,0.39705757995199775
development,burgers__looped__correct__s202__none,looped,none,burgers,correct,ood,96,0,0,0,0.6365012693748943
development,burgers__looped__correct__s202__response_matched,looped,response_matched,burgers,correct,test,64,0,0,0,0.007131242959780959
development,burgers__looped__correct__s202__response_matched,looped,response_matched,burgers,correct,test,96,0,0,0,0.009295640717099651
development,burgers__looped__correct__s202__response_matched,looped,response_matched,burgers,correct,ood,64,0,0,0,0.4893751431804034
development,burgers__looped__correct__s202__response_matched,looped,response_matched,burgers,correct,ood,96,0,0,0,0.6072582660829227
development,burgers__looped__correct__s202__smooth,looped,smooth,burgers,correct,test,64,0,0,0,0.007870988736967899
development,burgers__looped__correct__s202__smooth,looped,smooth,burgers,correct,test,96,0,0,0,0.008416024498434815
development,burgers__looped__correct__s202__smooth,looped,smooth,burgers,correct,ood,64,0,0,0,0.4151928463110437
development,burgers__looped__correct__s202__smooth,looped,smooth,burgers,correct,ood,96,0,0,0,0.6216176699480798
development,burgers__looped__correct__s303__iid,looped,iid,burgers,correct,test,64,0,0,0,0.011898091478629302
development,burgers__looped__correct__s303__iid,looped,iid,burgers,correct,test,96,0,0,0,0.012983597135218943
development,burgers__looped__correct__s303__iid,looped,iid,burgers,correct,ood,64,0,0,0,2.721889815054258
development,burgers__looped__correct__s303__iid,looped,iid,burgers,correct,ood,96,0,0,0,6.744437926599993
development,burgers__looped__correct__s303__none,looped,none,burgers,correct,test,64,0,0,0,0.017836646202926687
development,burgers__looped__correct__s303__none,looped,none,burgers,correct,test,96,0,0,0,0.023135153931219083
development,burgers__looped__correct__s303__none,looped,none,burgers,correct,ood,64,0,0,0,2.298107023823281
development,burgers__looped__correct__s303__none,looped,none,burgers,correct,ood,96,0,0,0,5.530968736900465
development,burgers__looped__correct__s303__response_matched,looped,response_matched,burgers,correct,test,64,0,0,0,0.012177234012182181
development,burgers__looped__correct__s303__response_matched,looped,response_matched,burgers,correct,test,96,0,0,0,0.013881737212223744
development,burgers__looped__correct__s303__response_matched,looped,response_matched,burgers,correct,ood,64,0,0,0,1.2741127826866432
development,burgers__looped__correct__s303__response_matched,looped,response_matched,burgers,correct,ood,96,0,0,0,3.128999879834737
development,burgers__looped__correct__s303__smooth,looped,smooth,burgers,correct,test,64,0,0,0,0.012460017108089416
development,burgers__looped__correct__s303__smooth,looped,smooth,burgers,correct,test,96,0,0,0,0.012737806575476998
development,burgers__looped__correct__s303__smooth,looped,smooth,burgers,correct,ood,64,0,0,0,3.701366387313719
development,burgers__looped__correct__s303__smooth,looped,smooth,burgers,correct,ood,96,0,0,0,8.756041423225227
development,burgers__looped__correct__s404__iid,looped,iid,burgers,correct,test,64,0,0,0,0.008025002101573087
development,burgers__looped__correct__s404__iid,looped,iid,burgers,correct,test,96,0,0,0,0.009303577769584237
development,burgers__looped__correct__s404__iid,looped,iid,burgers,correct,ood,64,0,0,0,0.3453426540046287
development,burgers__looped__correct__s404__iid,looped,iid,burgers,correct,ood,96,0,0,0,0.46217225672451195
development,burgers__looped__correct__s404__none,looped,none,burgers,correct,test,64,0,0,0,0.009010158344919916
development,burgers__looped__correct__s404__none,looped,none,burgers,correct,test,96,0,0,0,0.010051455928759518
development,burgers__looped__correct__s404__none,looped,none,burgers,correct,ood,64,0,0,0,0.4595451389780294
development,burgers__looped__correct__s404__none,looped,none,burgers,correct,ood,96,0,0,0,0.6360314297649173
development,burgers__looped__correct__s404__response_matched,looped,response_matched,burgers,correct,test,64,0,0,0,0.010020748108733102
development,burgers__looped__correct__s404__response_matched,looped,response_matched,burgers,correct,test,96,0,0,0,0.010723157688500368
development,burgers__looped__correct__s404__response_matched,looped,response_matched,burgers,correct,ood,64,0,0,0,0.502269743719026
development,burgers__looped__correct__s404__response_matched,looped,response_matched,burgers,correct,ood,96,0,0,0,0.656450039570179
development,burgers__looped__correct__s404__smooth,looped,smooth,burgers,correct,test,64,0,0,0,0.00934712574596852
development,burgers__looped__correct__s404__smooth,looped,smooth,burgers,correct,test,96,0,0,0,0.011513194405376865
development,burgers__looped__correct__s404__smooth,looped,smooth,burgers,correct,ood,64,0,0,0,0.4797399376102831
development,burgers__looped__correct__s404__smooth,looped,smooth,burgers,correct,ood,96,0,0,0,0.7026743620633102
development,burgers__looped__correct__s505__iid,looped,iid,burgers,correct,test,64,0,0,0,0.011883780321400916
development,burgers__looped__correct__s505__iid,looped,iid,burgers,correct,test,96,0,0,0,0.017927943211325886
development,burgers__looped__correct__s505__iid,looped,iid,burgers,correct,ood,64,0,0,0,0.33010782942091765
development,burgers__looped__correct__s505__iid,looped,iid,burgers,correct,ood,96,0,0,0,0.4391470361383322
development,burgers__looped__correct__s505__none,looped,none,burgers,correct,test,64,0,0,0,0.012052833116457662
development,burgers__looped__correct__s505__none,looped,none,burgers,correct,test,96,0,0,0,0.014051178425708466
development,burgers__looped__correct__s505__none,looped,none,burgers,correct,ood,64,0,0,0,0.34336950825119317
development,burgers__looped__correct__s505__none,looped,none,burgers,correct,ood,96,0,0,0,0.46496931381620255
development,burgers__looped__correct__s505__response_matched,looped,response_matched,burgers,correct,test,64,0,0,0,0.010421518002908359
development,burgers__looped__correct__s505__response_matched,looped,response_matched,burgers,correct,test,96,0,0,0,0.013312650766745815
development,burgers__looped__correct__s505__response_matched,looped,response_matched,burgers,correct,ood,64,0,0,0,0.3976090528666063
development,burgers__looped__correct__s505__response_matched,looped,response_matched,burgers,correct,ood,96,0,0,0,0.5097844285627531
development,burgers__looped__correct__s505__smooth,looped,smooth,burgers,correct,test,64,0,0,0,0.009621635069282375
development,burgers__looped__correct__s505__smooth,looped,smooth,burgers,correct,test,96,0,0,0,0.010881442175646534
development,burgers__looped__correct__s505__smooth,looped,smooth,burgers,correct,ood,64,0,0,0,0.3254979688870776
development,burgers__looped__correct__s505__smooth,looped,smooth,burgers,correct,ood,96,0,0,0,0.43464832098034856
development,burgers__looped__correct__s606__iid,looped,iid,burgers,correct,test,64,0,0,0,0.00880807694890473
development,burgers__looped__correct__s606__iid,looped,iid,burgers,correct,test,96,0,0,0,0.011488437905282051
development,burgers__looped__correct__s606__iid,looped,iid,burgers,correct,ood,64,0,0,0,0.8841820193905789
development,burgers__looped__correct__s606__iid,looped,iid,burgers,correct,ood,96,0,0,0,1.475067351090066
development,burgers__looped__correct__s606__none,looped,none,burgers,correct,test,64,0,0,0,0.008300629500988088
development,burgers__looped__correct__s606__none,looped,none,burgers,correct,test,96,0,0,0,0.008661983159461798
development,burgers__looped__correct__s606__none,looped,none,burgers,correct,ood,64,0,0,0,0.9148826774493131
development,burgers__looped__correct__s606__none,looped,none,burgers,correct,ood,96,0,0,0,1.5517426491826334
development,burgers__looped__correct__s606__response_matched,looped,response_matched,burgers,correct,test,64,0,0,0,0.01230264701852879
development,burgers__looped__correct__s606__response_matched,looped,response_matched,burgers,correct,test,96,0,0,0,0.017033526113237493
development,burgers__looped__correct__s606__response_matched,looped,response_matched,burgers,correct,ood,64,0,0,0,0.8149464449485464
development,burgers__looped__correct__s606__response_matched,looped,response_matched,burgers,correct,ood,96,0,0,0,1.26063796895059
development,burgers__looped__correct__s606__smooth,looped,smooth,burgers,correct,test,64,0,0,0,0.008158370383485103
development,burgers__looped__correct__s606__smooth,looped,smooth,burgers,correct,test,96,0,0,0,0.008920506515002497
development,burgers__looped__correct__s606__smooth,looped,smooth,burgers,correct,ood,64,0,0,0,1.0433797942192626
development,burgers__looped__correct__s606__smooth,looped,smooth,burgers,correct,ood,96,0,0,0,1.7711699511047052
development,burgers__transformer__coefficient__s101__iid,transformer,iid,burgers,coefficient,test,64,0,0,0,0.007865034645818447
development,burgers__transformer__coefficient__s101__iid,transformer,iid,burgers,coefficient,test,96,0,0,0,0.009339987533347601
development,burgers__transformer__coefficient__s101__iid,transformer,iid,burgers,coefficient,ood,64,0,0,0,0.3894062213053573
development,burgers__transformer__coefficient__s101__iid,transformer,iid,burgers,coefficient,ood,96,0,0,0,0.5250201873917556
development,burgers__transformer__coefficient__s101__none,transformer,none,burgers,coefficient,test,64,0,0,0,0.006808348375341167
development,burgers__transformer__coefficient__s101__none,transformer,none,burgers,coefficient,test,96,0,0,0,0.007404522977313348
development,burgers__transformer__coefficient__s101__none,transformer,none,burgers,coefficient,ood,64,0,0,0,0.5901028292904158
development,burgers__transformer__coefficient__s101__none,transformer,none,burgers,coefficient,ood,96,0,0,0,0.9986079378191355
development,burgers__transformer__coefficient__s101__response_matched,transformer,response_matched,burgers,coefficient,test,64,0,0,0,0.006499418242809307
development,burgers__transformer__coefficient__s101__response_matched,transformer,response_matched,burgers,coefficient,test,96,0,0,0,0.008806237248013254
development,burgers__transformer__coefficient__s101__response_matched,transformer,response_matched,burgers,coefficient,ood,64,0,0,0,0.34873466984119617
development,burgers__transformer__coefficient__s101__response_matched,transformer,response_matched,burgers,coefficient,ood,96,0,0,0,0.4149593737344546
development,burgers__transformer__coefficient__s101__smooth,transformer,smooth,burgers,coefficient,test,64,0,0,0,0.007724558081894317
development,burgers__transformer__coefficient__s101__smooth,transformer,smooth,burgers,coefficient,test,96,0,0,0,0.008091905449279846
development,burgers__transformer__coefficient__s101__smooth,transformer,smooth,burgers,coefficient,ood,64,0,0,0,0.53186984120277
development,burgers__transformer__coefficient__s101__smooth,transformer,smooth,burgers,coefficient,ood,96,0,0,0,0.8248797439214712
development,burgers__transformer__coefficient__s202__iid,transformer,iid,burgers,coefficient,test,64,0,0,0,0.0071608674330678745
development,burgers__transformer__coefficient__s202__iid,transformer,iid,burgers,coefficient,test,96,0,0,0,0.00825092318209612
development,burgers__transformer__coefficient__s202__iid,transformer,iid,burgers,coefficient,ood,64,0,0,0,0.5435227173204922
development,burgers__transformer__coefficient__s202__iid,transformer,iid,burgers,coefficient,ood,96,0,0,0,0.8267213226634881
development,burgers__transformer__coefficient__s202__none,transformer,none,burgers,coefficient,test,64,0,0,0,0.006337467502547045
development,burgers__transformer__coefficient__s202__none,transformer,none,burgers,coefficient,test,96,0,0,0,0.00665960047579491
development,burgers__transformer__coefficient__s202__none,transformer,none,burgers,coefficient,ood,64,0,0,0,0.5869054632194732
development,burgers__transformer__coefficient__s202__none,transformer,none,burgers,coefficient,ood,96,0,0,0,0.9480357867912186
development,burgers__transformer__coefficient__s202__response_matched,transformer,response_matched,burgers,coefficient,test,64,0,0,0,0.007344241974878929
development,burgers__transformer__coefficient__s202__response_matched,transformer,response_matched,burgers,coefficient,test,96,0,0,0,0.009600211949770381
development,burgers__transformer__coefficient__s202__response_matched,transformer,response_matched,burgers,coefficient,ood,64,0,0,0,0.5989722099482648
development,burgers__transformer__coefficient__s202__response_matched,transformer,response_matched,burgers,coefficient,ood,96,0,0,0,0.9130939481357956
development,burgers__transformer__coefficient__s202__smooth,transformer,smooth,burgers,coefficient,test,64,0,0,0,0.0074997669584634385
development,burgers__transformer__coefficient__s202__smooth,transformer,smooth,burgers,coefficient,test,96,0,0,0,0.008584134648034203
development,burgers__transformer__coefficient__s202__smooth,transformer,smooth,burgers,coefficient,ood,64,0,0,0,0.6393621116685608
development,burgers__transformer__coefficient__s202__smooth,transformer,smooth,burgers,coefficient,ood,96,0,0,0,1.0106882192067133
development,burgers__transformer__coefficient__s303__iid,transformer,iid,burgers,coefficient,test,64,0,0,0,0.005681638141753265
development,burgers__transformer__coefficient__s303__iid,transformer,iid,burgers,coefficient,test,96,0,0,0,0.007157202103040976
development,burgers__transformer__coefficient__s303__iid,transformer,iid,burgers,coefficient,ood,64,0,0,0,0.5798031551077827
development,burgers__transformer__coefficient__s303__iid,transformer,iid,burgers,coefficient,ood,96,0,0,0,0.8524028567227522
development,burgers__transformer__coefficient__s303__none,transformer,none,burgers,coefficient,test,64,0,0,0,0.004168662334208262
development,burgers__transformer__coefficient__s303__none,transformer,none,burgers,coefficient,test,96,0,0,0,0.005198207517129701
development,burgers__transformer__coefficient__s303__none,transformer,none,burgers,coefficient,ood,64,0,0,0,0.5856165958123256
development,burgers__transformer__coefficient__s303__none,transformer,none,burgers,coefficient,ood,96,0,0,0,0.8420927408261983
development,burgers__transformer__coefficient__s303__response_matched,transformer,response_matched,burgers,coefficient,test,64,0,0,0,0.005732237906896476
development,burgers__transformer__coefficient__s303__response_matched,transformer,response_matched,burgers,coefficient,test,96,0,0,0,0.006241430485042147
development,burgers__transformer__coefficient__s303__response_matched,transformer,response_matched,burgers,coefficient,ood,64,0,0,0,0.5253330920677541
development,burgers__transformer__coefficient__s303__response_matched,transformer,response_matched,burgers,coefficient,ood,96,0,0,0,0.7403926632153741
development,burgers__transformer__coefficient__s303__smooth,transformer,smooth,burgers,coefficient,test,64,0,0,0,0.004116741972286619
development,burgers__transformer__coefficient__s303__smooth,transformer,smooth,burgers,coefficient,test,96,0,0,0,0.004163604915246699
development,burgers__transformer__coefficient__s303__smooth,transformer,smooth,burgers,coefficient,ood,64,0,0,0,0.5174944586777173
development,burgers__transformer__coefficient__s303__smooth,transformer,smooth,burgers,coefficient,ood,96,0,0,0,0.7575397315678836
development,burgers__transformer__coefficient__s404__iid,transformer,iid,burgers,coefficient,test,64,0,0,0,0.008447746000582845
development,burgers__transformer__coefficient__s404__iid,transformer,iid,burgers,coefficient,test,96,0,0,0,0.009692749240200731
development,burgers__transformer__coefficient__s404__iid,transformer,iid,burgers,coefficient,ood,64,0,0,0,0.4296991794485656
development,burgers__transformer__coefficient__s404__iid,transformer,iid,burgers,coefficient,ood,96,0,0,0,0.5660008792010582
development,burgers__transformer__coefficient__s404__none,transformer,none,burgers,coefficient,test,64,0,0,0,0.007677050175383726
development,burgers__transformer__coefficient__s404__none,transformer,none,burgers,coefficient,test,96,0,0,0,0.007696891581907228
development,burgers__transformer__coefficient__s404__none,transformer,none,burgers,coefficient,ood,64,0,0,0,0.4547199017134709
development,burgers__transformer__coefficient__s404__none,transformer,none,burgers,coefficient,ood,96,0,0,0,0.6101154197325869
development,burgers__transformer__coefficient__s404__response_matched,transformer,response_matched,burgers,coefficient,test,64,0,0,0,0.005327876047375946
development,burgers__transformer__coefficient__s404__response_matched,transformer,response_matched,burgers,coefficient,test,96,0,0,0,0.005472960211123276
development,burgers__transformer__coefficient__s404__response_matched,transformer,response_matched,burgers,coefficient,ood,64,0,0,0,0.3945438589403736
development,burgers__transformer__coefficient__s404__response_matched,transformer,response_matched,burgers,coefficient,ood,96,0,0,0,0.510965621690384
development,burgers__transformer__coefficient__s404__smooth,transformer,smooth,burgers,coefficient,test,64,0,0,0,0.00755975258592978
development,burgers__transformer__coefficient__s404__smooth,transformer,smooth,burgers,coefficient,test,96,0,0,0,0.007818737981662846
development,burgers__transformer__coefficient__s404__smooth,transformer,smooth,burgers,coefficient,ood,64,0,0,0,0.4724861275324095
development,burgers__transformer__coefficient__s404__smooth,transformer,smooth,burgers,coefficient,ood,96,0,0,0,0.6359103096563791
development,burgers__transformer__coefficient__s505__iid,transformer,iid,burgers,coefficient,test,64,0,0,0,0.007288799099996579
development,burgers__transformer__coefficient__s505__iid,transformer,iid,burgers,coefficient,test,96,0,0,0,0.008758729253202535
development,burgers__transformer__coefficient__s505__iid,transformer,iid,burgers,coefficient,ood,64,0,0,0,0.5169126445556955
development,burgers__transformer__coefficient__s505__iid,transformer,iid,burgers,coefficient,ood,96,0,0,0,0.7306184650087317
development,burgers__transformer__coefficient__s505__none,transformer,none,burgers,coefficient,test,64,0,0,0,0.009536455932018018
development,burgers__transformer__coefficient__s505__none,transformer,none,burgers,coefficient,test,96,0,0,0,0.011505348496539058
development,burgers__transformer__coefficient__s505__none,transformer,none,burgers,coefficient,ood,64,0,0,0,0.37227946292172476
development,burgers__transformer__coefficient__s505__none,transformer,none,burgers,coefficient,ood,96,0,0,0,0.4965620127845133
development,burgers__transformer__coefficient__s505__response_matched,transformer,response_matched,burgers,coefficient,test,64,0,0,0,0.004986911547095296
development,burgers__transformer__coefficient__s505__response_matched,transformer,response_matched,burgers,coefficient,test,96,0,0,0,0.005606424668885168
development,burgers__transformer__coefficient__s505__response_matched,transformer,response_matched,burgers,coefficient,ood,64,0,0,0,0.453394566379437
development,burgers__transformer__coefficient__s505__response_matched,transformer,response_matched,burgers,coefficient,ood,96,0,0,0,0.596024692819294
development,burgers__transformer__coefficient__s505__smooth,transformer,smooth,burgers,coefficient,test,64,0,0,0,0.007401157398108316
development,burgers__transformer__coefficient__s505__smooth,transformer,smooth,burgers,coefficient,test,96,0,0,0,0.0075965569065687966
development,burgers__transformer__coefficient__s505__smooth,transformer,smooth,burgers,coefficient,ood,64,0,0,0,0.6286834688581848
development,burgers__transformer__coefficient__s505__smooth,transformer,smooth,burgers,coefficient,ood,96,0,0,0,0.938602262967303
development,burgers__transformer__coefficient__s606__iid,transformer,iid,burgers,coefficient,test,64,0,0,0,0.004184281567627068
development,burgers__transformer__coefficient__s606__iid,transformer,iid,burgers,coefficient,test,96,0,0,0,0.0044050820499674055
development,burgers__transformer__coefficient__s606__iid,transformer,iid,burgers,coefficient,ood,64,0,0,0,1.3186225010838086
development,burgers__transformer__coefficient__s606__iid,transformer,iid,burgers,coefficient,ood,96,0,0,0,2.340206991345572
development,burgers__transformer__coefficient__s606__none,transformer,none,burgers,coefficient,test,64,0,0,0,0.005299649041875298
development,burgers__transformer__coefficient__s606__none,transformer,none,burgers,coefficient,test,96,0,0,0,0.005603716853183727
development,burgers__transformer__coefficient__s606__none,transformer,none,burgers,coefficient,ood,64,0,0,0,0.6651349304305114
development,burgers__transformer__coefficient__s606__none,transformer,none,burgers,coefficient,ood,96,0,0,0,1.0672273354796005
