family,kind,prior,seed,split,policy,selected_arm,estimated_training_seconds,selected_inference_ms_per_step
advection_diffusion,transformer,correct,606,development_lofo,best_fixed,smooth,76.84483576798812,1.5464951051399112
advection_diffusion,transformer,correct,606,development_lofo,hand_rule,none,44.661474894266576,1.5915530966594815
advection_diffusion,transformer,correct,606,development_lofo,none,none,43.34179512830451,1.5915530966594815
advection_diffusion,transformer,correct,606,development_lofo,probe_best,response_matched,89.84940325468779,1.53253055177629
advection_diffusion,transformer,correct,606,development_lofo,random,response_matched,75.71116374572739,1.53253055177629
advection_diffusion,transformer,correct,606,development_lofo,ridge_selector,none,61.185477134771645,1.5915530966594815
advection_diffusion,transformer,correct,606,development_lofo,full_validation,none,266.65720648365095,1.5915530966594815
allen_cahn,fno,coefficient,101,development_lofo,always_smooth,smooth,45.62999859591946,1.2217029463499784
allen_cahn,fno,coefficient,101,development_lofo,best_fixed,none,24.629429135937244,1.223480491898954
allen_cahn,fno,coefficient,101,development_lofo,hand_rule,none,27.519465807825327,1.223480491898954
allen_cahn,fno,coefficient,101,development_lofo,none,none,24.629429135937244,1.223480491898954
allen_cahn,fno,coefficient,101,development_lofo,probe_best,none,37.28821711335331,1.223480491898954
allen_cahn,fno,coefficient,101,development_lofo,random,smooth,45.62999859591946,1.2217029463499784
allen_cahn,fno,coefficient,101,development_lofo,ridge_selector,none,37.28821711335331,1.223480491898954
allen_cahn,fno,coefficient,101,development_lofo,full_validation,response_matched,154.9018835988827,1.2440794380381703
allen_cahn,fno,coefficient,202,development_lofo,always_smooth,smooth,45.973453597631305,1.2374769430607557
allen_cahn,fno,coefficient,202,development_lofo,best_fixed,none,24.626650306861848,1.240097009576857
allen_cahn,fno,coefficient,202,development_lofo,hand_rule,none,27.52649951679632,1.240097009576857
allen_cahn,fno,coefficient,202,development_lofo,none,none,24.626650306861848,1.240097009576857
allen_cahn,fno,coefficient,202,development_lofo,probe_best,response_matched,52.91786835482344,1.2250595027580857
allen_cahn,fno,coefficient,202,development_lofo,random,smooth,45.973453597631305,1.2374769430607557
allen_cahn,fno,coefficient,202,development_lofo,ridge_selector,none,36.5531009119004,1.240097009576857
allen_cahn,fno,coefficient,202,development_lofo,full_validation,response_matched,155.0020542847924,1.2250595027580857
allen_cahn,fno,coefficient,303,development_lofo,always_smooth,smooth,44.505677511915565,1.2602389557287097
allen_cahn,fno,coefficient,303,development_lofo,best_fixed,none,24.411856161430478,1.2589224614202976
allen_cahn,fno,coefficient,303,development_lofo,hand_rule,none,27.32013448048383,1.2589224614202976
allen_cahn,fno,coefficient,303,development_lofo,none,none,24.411856161430478,1.2589224614202976
allen_cahn,fno,coefficient,303,development_lofo,probe_best,smooth,52.55683913361281,1.2602389557287097
allen_cahn,fno,coefficient,303,development_lofo,random,smooth,44.505677511915565,1.2602389557287097
allen_cahn,fno,coefficient,303,development_lofo,ridge_selector,none,36.81298454012722,1.2589224614202976
allen_cahn,fno,coefficient,303,development_lofo,full_validation,response_matched,152.66590543230996,1.2372714467346668
allen_cahn,fno,coefficient,404,development_lofo,always_smooth,smooth,45.35514239175245,1.2647539377212524
allen_cahn,fno,coefficient,404,development_lofo,best_fixed,none,25.018016578629613,1.2453284347429872
allen_cahn,fno,coefficient,404,development_lofo,hand_rule,none,27.901329040527344,1.2453284347429872
allen_cahn,fno,coefficient,404,development_lofo,none,none,25.018016578629613,1.2453284347429872
allen_cahn,fno,coefficient,404,development_lofo,probe_best,smooth,53.448472768068314,1.2647539377212524
allen_cahn,fno,coefficient,404,development_lofo,random,none,25.018016578629613,1.2453284347429872
allen_cahn,fno,coefficient,404,development_lofo,ridge_selector,none,37.10464408248663,1.2453284347429872
allen_cahn,fno,coefficient,404,development_lofo,full_validation,response_matched,155.01725768158212,1.2453234987333417
allen_cahn,fno,coefficient,505,development_lofo,always_smooth,smooth,44.63534359168261,1.267828932031989
allen_cahn,fno,coefficient,505,development_lofo,best_fixed,none,24.860834549181163,1.240341947413981
allen_cahn,fno,coefficient,505,development_lofo,hand_rule,none,27.7707128059119,1.240341947413981
allen_cahn,fno,coefficient,505,development_lofo,none,none,24.860834549181163,1.240341947413981
allen_cahn,fno,coefficient,505,development_lofo,probe_best,none,36.79262689873576,1.240341947413981
allen_cahn,fno,coefficient,505,development_lofo,random,smooth,44.63534359168261,1.267828932031989
allen_cahn,fno,coefficient,505,development_lofo,ridge_selector,none,36.79262689873576,1.240341947413981
allen_cahn,fno,coefficient,505,development_lofo,full_validation,response_matched,153.23855871055275,1.2652284931391478
allen_cahn,fno,coefficient,606,development_lofo,always_smooth,smooth,44.96782049536705,1.244181441143155
allen_cahn,fno,coefficient,606,development_lofo,best_fixed,none,25.28399940719828,1.2622904498130083
allen_cahn,fno,coefficient,606,development_lofo,hand_rule,none,28.162185466382653,1.2622904498130083
allen_cahn,fno,coefficient,606,development_lofo,none,none,25.28399940719828,1.2622904498130083
allen_cahn,fno,coefficient,606,development_lofo,probe_best,none,37.43527995608747,1.2622904498130083
allen_cahn,fno,coefficient,606,development_lofo,random,smooth,44.96782049536705,1.244181441143155
allen_cahn,fno,coefficient,606,development_lofo,ridge_selector,none,37.43527995608747,1.2622904498130083
allen_cahn,fno,coefficient,606,development_lofo,full_validation,iid,154.3371169040911,1.2437854427844286
allen_cahn,fno,correct,101,development_lofo,always_smooth,smooth,44.89429776649922,1.2750174617394805
allen_cahn,fno,correct,101,development_lofo,best_fixed,none,26.214524179231375,1.2836199486628175
allen_cahn,fno,correct,101,development_lofo,hand_rule,none,29.087929024361074,1.2836199486628175
allen_cahn,fno,correct,101,development_lofo,none,none,26.214524179231375,1.2836199486628175
allen_cahn,fno,correct,101,development_lofo,probe_best,none,38.82171483710408,1.2836199486628175
allen_cahn,fno,correct,101,development_lofo,random,iid,45.77620273595676,1.271737995557487
allen_cahn,fno,correct,101,development_lofo,ridge_selector,smooth,53.912298791110516,1.2750174617394805
allen_cahn,fno,correct,101,development_lofo,full_validation,response_matched,155.9596982076764,1.2791210087016225
allen_cahn,fno,correct,202,development_lofo,always_smooth,smooth,45.05274872202426,1.2423444539308548
allen_cahn,fno,correct,202,development_lofo,best_fixed,none,24.811208056285977,1.279724482446909
allen_cahn,fno,correct,202,development_lofo,hand_rule,none,27.715387740172446,1.279724482446909
allen_cahn,fno,correct,202,development_lofo,none,none,24.811208056285977,1.279724482446909
allen_cahn,fno,correct,202,development_lofo,probe_best,none,37.61017540283501,1.279724482446909
allen_cahn,fno,correct,202,development_lofo,random,smooth,45.05274872202426,1.2423444539308548
allen_cahn,fno,correct,202,development_lofo,ridge_selector,smooth,53.520413615275174,1.2423444539308548
allen_cahn,fno,correct,202,development_lofo,full_validation,response_matched,153.93801512708887,1.2932329438626766
allen_cahn,fno,correct,303,development_lofo,always_smooth,smooth,45.45486003300175,1.2414774391800165
allen_cahn,fno,correct,303,development_lofo,best_fixed,none,25.02019905531779,1.2449075002223253
allen_cahn,fno,correct,303,development_lofo,hand_rule,none,27.893549940083176,1.2449075002223253
allen_cahn,fno,correct,303,development_lofo,none,none,25.02019905531779,1.2449075002223253
allen_cahn,fno,correct,303,development_lofo,probe_best,none,37.06792084313929,1.2449075002223253
allen_cahn,fno,correct,303,development_lofo,random,iid,44.534255642443895,1.2413899647071958
allen_cahn,fno,correct,303,development_lofo,ridge_selector,smooth,53.50892504258081,1.2414774391800165
allen_cahn,fno,correct,303,development_lofo,full_validation,response_matched,153.79164589801803,1.2417660094797611
allen_cahn,fno,correct,404,development_lofo,always_smooth,smooth,44.343610901385546,1.2466750107705593
allen_cahn,fno,correct,404,development_lofo,best_fixed,none,24.67491438658908,1.2670169584453106
allen_cahn,fno,correct,404,development_lofo,hand_rule,none,27.55495396256447,1.2670169584453106
allen_cahn,fno,correct,404,development_lofo,none,none,24.67491438658908,1.2670169584453106
allen_cahn,fno,correct,404,development_lofo,probe_best,none,37.0508475205861,1.2670169584453106
allen_cahn,fno,correct,404,development_lofo,random,iid,44.70274171186611,1.2458569603040814
allen_cahn,fno,correct,404,development_lofo,ridge_selector,smooth,52.59093036549166,1.2466750107705593
allen_cahn,fno,correct,404,development_lofo,full_validation,response_matched,152.9220701670274,1.2394239660352468
allen_cahn,fno,correct,505,development_lofo,always_smooth,smooth,44.38431650446728,1.2648219475522637
allen_cahn,fno,correct,505,development_lofo,best_fixed,none,24.38634507590905,1.2402000138536096
allen_cahn,fno,correct,505,development_lofo,hand_rule,none,27.263712125830352,1.2402000138536096
allen_cahn,fno,correct,505,development_lofo,none,none,24.38634507590905,1.2402000138536096
allen_cahn,fno,correct,505,development_lofo,probe_best,none,36.45540148159489,1.2402000138536096
allen_cahn,fno,correct,505,development_lofo,random,response_matched,44.83662168076262,1.5183639945462346
allen_cahn,fno,correct,505,development_lofo,ridge_selector,response_matched,52.90230740280822,1.5183639945462346
allen_cahn,fno,correct,505,development_lofo,full_validation,response_matched,152.77338193217292,1.5183639945462346
allen_cahn,fno,correct,606,development_lofo,always_smooth,smooth,43.79460429912433,1.240948447957635
allen_cahn,fno,correct,606,development_lofo,best_fixed,none,25.18591080745682,1.2333905091509223
allen_cahn,fno,correct,606,development_lofo,hand_rule,none,28.090008941479027,1.2333905091509223
allen_cahn,fno,correct,606,development_lofo,none,none,25.18591080745682,1.2333905091509223
allen_cahn,fno,correct,606,development_lofo,probe_best,none,37.25651250220835,1.2333905091509223
allen_cahn,fno,correct,606,development_lofo,random,smooth,43.79460429912433,1.240948447957635
allen_cahn,fno,correct,606,development_lofo,ridge_selector,smooth,51.929743321146816,1.240948447957635
allen_cahn,fno,correct,606,development_lofo,full_validation,iid,152.45452442253008,1.239862502552569
allen_cahn,looped,coefficient,101,development_lofo,always_smooth,smooth,73.00706190755591,1.5761599410325289
allen_cahn,looped,coefficient,101,development_lofo,best_fixed,none,38.59792547952384,1.5813649632036686
allen_cahn,looped,coefficient,101,development_lofo,hand_rule,none,41.48796215141192,1.5813649632036686
allen_cahn,looped,coefficient,101,development_lofo,none,none,38.59792547952384,1.5813649632036686
allen_cahn,looped,coefficient,101,development_lofo,probe_best,response_matched,86.15954431146383,1.5358414500951767
allen_cahn,looped,coefficient,101,development_lofo,random,smooth,73.00706190755591,1.5761599410325289
allen_cahn,looped,coefficient,101,development_lofo,ridge_selector,response_matched,86.15954431146383,1.5358414500951767
allen_cahn,looped,coefficient,101,development_lofo,full_validation,smooth,250.77703290432692,1.5761599410325289
allen_cahn,looped,coefficient,202,development_lofo,always_smooth,smooth,71.6082825823687,1.5384464524686337
allen_cahn,looped,coefficient,202,development_lofo,best_fixed,none,37.68387653538957,1.5378379495814443
allen_cahn,looped,coefficient,202,development_lofo,hand_rule,none,40.583725745324045,1.5378379495814443
allen_cahn,looped,coefficient,202,development_lofo,none,none,37.68387653538957,1.5378379495814443
allen_cahn,looped,coefficient,202,development_lofo,probe_best,smooth,84.80453571816906,1.5384464524686337
allen_cahn,looped,coefficient,202,development_lofo,random,response_matched,71.87626765435562,1.538429455831647
allen_cahn,looped,coefficient,202,development_lofo,ridge_selector,response_matched,85.32706270366907,1.538429455831647
allen_cahn,looped,coefficient,202,development_lofo,full_validation,smooth,248.25828567054123,1.5384464524686337
allen_cahn,looped,coefficient,303,development_lofo,always_smooth,smooth,79.06123258406296,1.5207839896902442
allen_cahn,looped,coefficient,303,development_lofo,best_fixed,none,39.31045932462439,1.5779199544340372
allen_cahn,looped,coefficient,303,development_lofo,hand_rule,none,42.21873764367774,1.5779199544340372
allen_cahn,looped,coefficient,303,development_lofo,none,none,39.31045932462439,1.5779199544340372
allen_cahn,looped,coefficient,303,development_lofo,probe_best,smooth,91.61630429560319,1.5207839896902442
allen_cahn,looped,coefficient,303,development_lofo,random,response_matched,71.92830469133332,1.5466829529032111
allen_cahn,looped,coefficient,303,development_lofo,ridge_selector,response_matched,84.47893274854869,1.5466829529032111
allen_cahn,looped,coefficient,303,development_lofo,full_validation,smooth,261.74930596351624,1.5207839896902442
allen_cahn,looped,coefficient,404,development_lofo,always_smooth,smooth,69.97307747649029,1.5843609580770135
allen_cahn,looped,coefficient,404,development_lofo,best_fixed,none,37.280001235660166,1.5858684433624148
allen_cahn,looped,coefficient,404,development_lofo,hand_rule,none,40.163313697557896,1.5858684433624148
allen_cahn,looped,coefficient,404,development_lofo,none,none,37.280001235660166,1.5858684433624148
allen_cahn,looped,coefficient,404,development_lofo,probe_best,iid,85.50741941621527,1.5400744508951902
allen_cahn,looped,coefficient,404,development_lofo,random,response_matched,72.79412632808089,1.5399649506434798
allen_cahn,looped,coefficient,404,development_lofo,ridge_selector,response_matched,86.25081380922347,1.5399649506434798
allen_cahn,looped,coefficient,404,development_lofo,full_validation,smooth,246.42009561415762,1.5843609580770135
allen_cahn,looped,coefficient,505,development_lofo,always_smooth,smooth,71.97525117918849,1.5748414443805814
allen_cahn,looped,coefficient,505,development_lofo,best_fixed,none,39.0586552019231,1.5819234540686011
allen_cahn,looped,coefficient,505,development_lofo,hand_rule,none,41.96853345865384,1.5819234540686011
allen_cahn,looped,coefficient,505,development_lofo,none,none,39.0586552019231,1.5819234540686011
allen_cahn,looped,coefficient,505,development_lofo,probe_best,smooth,85.61008642613888,1.5748414443805814
allen_cahn,looped,coefficient,505,development_lofo,random,response_matched,73.72069592541084,1.5386389568448067
allen_cahn,looped,coefficient,505,development_lofo,ridge_selector,response_matched,86.90210736123845,1.5386389568448067
allen_cahn,looped,coefficient,505,development_lofo,full_validation,smooth,252.56563365878537,1.5748414443805814
allen_cahn,looped,coefficient,606,development_lofo,always_smooth,smooth,71.47999440599233,1.6690399497747421
allen_cahn,looped,coefficient,606,development_lofo,best_fixed,none,39.04292924422771,1.5739645110443234
allen_cahn,looped,coefficient,606,development_lofo,hand_rule,none,41.92111530341208,1.5739645110443234
allen_cahn,looped,coefficient,606,development_lofo,none,none,39.04292924422771,1.5739645110443234
allen_cahn,looped,coefficient,606,development_lofo,probe_best,smooth,85.45137267000973,1.6690399497747421
allen_cahn,looped,coefficient,606,development_lofo,random,smooth,71.47999440599233,1.6690399497747421
allen_cahn,looped,coefficient,606,development_lofo,ridge_selector,response_matched,87.57202256424353,1.5340009471401572
allen_cahn,looped,coefficient,606,development_lofo,full_validation,smooth,249.44557115342468,1.6690399497747421
allen_cahn,looped,correct,101,development_lofo,always_smooth,smooth,71.0957455104217,1.5240814536809921
allen_cahn,looped,correct,101,development_lofo,best_fixed,none,40.138807142619044,1.5449154423549771
allen_cahn,looped,correct,101,development_lofo,hand_rule,none,43.01221198774874,1.5449154423549771
allen_cahn,looped,correct,101,development_lofo,none,none,40.138807142619044,1.5449154423549771
allen_cahn,looped,correct,101,development_lofo,probe_best,none,57.85241444641724,1.5449154423549771
allen_cahn,looped,correct,101,development_lofo,random,iid,73.44984946586192,1.5371539629995823
allen_cahn,looped,correct,101,development_lofo,ridge_selector,smooth,83.77997409552336,1.5240814536809921
allen_cahn,looped,correct,101,development_lofo,full_validation,smooth,249.7124142930843,1.5240814536809921
allen_cahn,looped,correct,202,development_lofo,always_smooth,smooth,73.01376474788412,1.5339739387854934
allen_cahn,looped,correct,202,development_lofo,best_fixed,none,38.45698732510209,1.5396465081721544
allen_cahn,looped,correct,202,development_lofo,hand_rule,none,41.36116700898856,1.5396465081721544
allen_cahn,looped,correct,202,development_lofo,none,none,38.45698732510209,1.5396465081721544
allen_cahn,looped,correct,202,development_lofo,probe_best,none,56.26311361743137,1.5396465081721544
allen_cahn,looped,correct,202,development_lofo,random,smooth,73.01376474788412,1.5339739387854934
allen_cahn,looped,correct,202,development_lofo,ridge_selector,smooth,85.6884366972372,1.5339739387854934
allen_cahn,looped,correct,202,development_lofo,full_validation,smooth,251.11724673584104,1.5339739387854934
allen_cahn,looped,correct,303,development_lofo,always_smooth,smooth,72.59178775688633,1.5398049494251609
allen_cahn,looped,correct,303,development_lofo,best_fixed,none,38.42629329394549,1.5350884525105357
allen_cahn,looped,correct,303,development_lofo,hand_rule,none,41.29964417871088,1.5350884525105357
allen_cahn,looped,correct,303,development_lofo,none,none,38.42629329394549,1.5350884525105357
allen_cahn,looped,correct,303,development_lofo,probe_best,none,57.39323052717373,1.5350884525105357
allen_cahn,looped,correct,303,development_lofo,random,none,38.42629329394549,1.5350884525105357
allen_cahn,looped,correct,303,development_lofo,ridge_selector,smooth,86.41235240316018,1.5398049494251609
allen_cahn,looped,correct,303,development_lofo,full_validation,iid,248.9608479575254,1.533262967132032
allen_cahn,looped,correct,404,development_lofo,always_smooth,smooth,72.96391700580716,1.549209514632821
allen_cahn,looped,correct,404,development_lofo,best_fixed,none,38.2464255685918,1.536211953498423
allen_cahn,looped,correct,404,development_lofo,hand_rule,none,41.12646514456719,1.536211953498423
allen_cahn,looped,correct,404,development_lofo,none,none,38.2464255685918,1.536211953498423
allen_cahn,looped,correct,404,development_lofo,probe_best,smooth,86.80519395833835,1.549209514632821
allen_cahn,looped,correct,404,development_lofo,random,smooth,72.96391700580716,1.549209514632821
allen_cahn,looped,correct,404,development_lofo,ridge_selector,smooth,86.80519395833835,1.549209514632821
allen_cahn,looped,correct,404,development_lofo,full_validation,smooth,252.67909734649584,1.549209514632821
allen_cahn,looped,correct,505,development_lofo,always_smooth,smooth,74.36127393785864,1.541984942741692
allen_cahn,looped,correct,505,development_lofo,best_fixed,none,38.77536525949836,1.5387614956125617
allen_cahn,looped,correct,505,development_lofo,hand_rule,none,41.65273230941966,1.5387614956125617
allen_cahn,looped,correct,505,development_lofo,none,none,38.77536525949836,1.5387614956125617
allen_cahn,looped,correct,505,development_lofo,probe_best,none,56.89915329217911,1.5387614956125617
allen_cahn,looped,correct,505,development_lofo,random,none,38.77536525949836,1.5387614956125617
allen_cahn,looped,correct,505,development_lofo,ridge_selector,smooth,87.40094713959843,1.541984942741692
allen_cahn,looped,correct,505,development_lofo,full_validation,smooth,252.96057045878842,1.541984942741692
allen_cahn,looped,correct,606,development_lofo,always_smooth,smooth,72.82127543725073,1.5433964552357793
allen_cahn,looped,correct,606,development_lofo,best_fixed,none,39.16566028352827,1.5422554919496179
allen_cahn,looped,correct,606,development_lofo,hand_rule,none,42.069758417550474,1.5422554919496179
allen_cahn,looped,correct,606,development_lofo,none,none,39.16566028352827,1.5422554919496179
allen_cahn,looped,correct,606,development_lofo,probe_best,none,58.188201108481735,1.5422554919496179
allen_cahn,looped,correct,606,development_lofo,random,none,39.16566028352827,1.5422554919496179
allen_cahn,looped,correct,606,development_lofo,ridge_selector,smooth,86.61307488754392,1.5433964552357793
allen_cahn,looped,correct,606,development_lofo,full_validation,smooth,249.49464908568189,1.5433964552357793
allen_cahn,transformer,coefficient,101,development_lofo,always_smooth,smooth,75.32357127405703,1.5871324576437473
allen_cahn,transformer,coefficient,101,development_lofo,best_fixed,none,43.08596736425534,1.5332629438489676
allen_cahn,transformer,coefficient,101,development_lofo,hand_rule,none,45.97600403614342,1.5332629438489676
allen_cahn,transformer,coefficient,101,development_lofo,none,none,43.08596736425534,1.5332629438489676
allen_cahn,transformer,coefficient,101,development_lofo,probe_best,none,62.14201659336686,1.5332629438489676
allen_cahn,transformer,coefficient,101,development_lofo,random,smooth,75.32357127405703,1.5871324576437473
allen_cahn,transformer,coefficient,101,development_lofo,ridge_selector,response_matched,89.17310600867495,1.517323451116681
allen_cahn,transformer,coefficient,101,development_lofo,full_validation,smooth,264.51290957815945,1.5871324576437473
allen_cahn,transformer,coefficient,202,development_lofo,always_smooth,smooth,76.76186396786943,1.6433929558843374
allen_cahn,transformer,coefficient,202,development_lofo,best_fixed,none,43.74143515666947,1.5710464678704739
allen_cahn,transformer,coefficient,202,development_lofo,hand_rule,none,46.64128436660394,1.5710464678704739
allen_cahn,transformer,coefficient,202,development_lofo,none,none,43.74143515666947,1.5710464678704739
allen_cahn,transformer,coefficient,202,development_lofo,probe_best,response_matched,89.19269811268896,1.5336544485762715
allen_cahn,transformer,coefficient,202,development_lofo,random,smooth,76.76186396786943,1.6433929558843374
allen_cahn,transformer,coefficient,202,development_lofo,ridge_selector,response_matched,89.19269811268896,1.5336544485762715
allen_cahn,transformer,coefficient,202,development_lofo,full_validation,response_matched,266.7927716812119,1.5336544485762715
allen_cahn,transformer,coefficient,303,development_lofo,always_smooth,smooth,75.96811094786972,1.539738941937685
allen_cahn,transformer,coefficient,303,development_lofo,best_fixed,none,41.72312001790851,1.7238854663446546
allen_cahn,transformer,coefficient,303,development_lofo,hand_rule,none,44.631398336961865,1.7238854663446546
allen_cahn,transformer,coefficient,303,development_lofo,none,none,41.72312001790851,1.7238854663446546
allen_cahn,transformer,coefficient,303,development_lofo,probe_best,iid,90.12068256828934,1.5311664436012506
allen_cahn,transformer,coefficient,303,development_lofo,random,none,41.72312001790851,1.7238854663446546
allen_cahn,transformer,coefficient,303,development_lofo,ridge_selector,response_matched,90.97906840825453,1.5346629545092583
allen_cahn,transformer,coefficient,303,development_lofo,full_validation,smooth,264.69880289305,1.539738941937685
allen_cahn,transformer,coefficient,404,development_lofo,always_smooth,smooth,76.41025349171832,1.5341129386797547
allen_cahn,transformer,coefficient,404,development_lofo,best_fixed,none,43.316932869609445,1.530499430373311
allen_cahn,transformer,coefficient,404,development_lofo,hand_rule,none,46.200245331507176,1.530499430373311
allen_cahn,transformer,coefficient,404,development_lofo,none,none,43.316932869609445,1.530499430373311
allen_cahn,transformer,coefficient,404,development_lofo,probe_best,iid,90.98001644620672,1.567957946099341
allen_cahn,transformer,coefficient,404,development_lofo,random,response_matched,75.28913055034354,1.5646694460883737
allen_cahn,transformer,coefficient,404,development_lofo,ridge_selector,response_matched,89.58484054915607,1.5646694460883737
allen_cahn,transformer,coefficient,404,development_lofo,full_validation,smooth,266.0666260509752,1.5341129386797547
allen_cahn,transformer,coefficient,505,development_lofo,always_smooth,smooth,76.25624983943999,1.5319609548896551
allen_cahn,transformer,coefficient,505,development_lofo,best_fixed,none,41.7744020614773,1.5294329496100545
allen_cahn,transformer,coefficient,505,development_lofo,hand_rule,none,44.68428031820804,1.5294329496100545
allen_cahn,transformer,coefficient,505,development_lofo,none,none,41.7744020614773,1.5294329496100545
allen_cahn,transformer,coefficient,505,development_lofo,probe_best,smooth,89.79115359205753,1.5319609548896551
allen_cahn,transformer,coefficient,505,development_lofo,random,smooth,76.25624983943999,1.5319609548896551
allen_cahn,transformer,coefficient,505,development_lofo,ridge_selector,response_matched,87.76765116443858,1.5288689406588674
allen_cahn,transformer,coefficient,505,development_lofo,full_validation,smooth,263.42384578706697,1.5319609548896551
allen_cahn,transformer,coefficient,606,development_lofo,always_smooth,smooth,74.97699987189844,1.5343250008299947
allen_cahn,transformer,coefficient,606,development_lofo,best_fixed,none,42.44451591838151,1.5314900083467364
allen_cahn,transformer,coefficient,606,development_lofo,hand_rule,none,45.322701977565885,1.5314900083467364
allen_cahn,transformer,coefficient,606,development_lofo,none,none,42.44451591838151,1.5314900083467364
allen_cahn,transformer,coefficient,606,development_lofo,probe_best,smooth,89.14014225453138,1.5343250008299947
allen_cahn,transformer,coefficient,606,development_lofo,random,smooth,74.97699987189844,1.5343250008299947
allen_cahn,transformer,coefficient,606,development_lofo,ridge_selector,response_matched,90.16965408204123,1.5227939700707793
allen_cahn,transformer,coefficient,606,development_lofo,full_validation,smooth,262.1353522208519,1.5343250008299947
allen_cahn,transformer,correct,101,development_lofo,always_smooth,smooth,76.17886595102027,1.5774914296343923
allen_cahn,transformer,correct,101,development_lofo,best_fixed,none,42.90537793887779,1.6464939806610346
allen_cahn,transformer,correct,101,development_lofo,hand_rule,none,45.77878278400749,1.6464939806610346
allen_cahn,transformer,correct,101,development_lofo,none,none,42.90537793887779,1.6464939806610346
allen_cahn,transformer,correct,101,development_lofo,probe_best,none,61.898369594011456,1.6464939806610346
allen_cahn,transformer,correct,101,development_lofo,random,smooth,76.17886595102027,1.5774914296343923
allen_cahn,transformer,correct,101,development_lofo,ridge_selector,smooth,90.18003936856985,1.5774914296343923
allen_cahn,transformer,correct,101,development_lofo,full_validation,smooth,263.7531362557784,1.5774914296343923
allen_cahn,transformer,correct,202,development_lofo,always_smooth,smooth,74.97064114827663,1.5858339611440897
allen_cahn,transformer,correct,202,development_lofo,best_fixed,none,42.63966170651838,1.5800959430634975
allen_cahn,transformer,correct,202,development_lofo,hand_rule,none,45.54384139040485,1.5800959430634975
allen_cahn,transformer,correct,202,development_lofo,none,none,42.63966170651838,1.5800959430634975
allen_cahn,transformer,correct,202,development_lofo,probe_best,smooth,88.52914499212056,1.5858339611440897
allen_cahn,transformer,correct,202,development_lofo,random,iid,75.25686958292499,1.5322109451517463
allen_cahn,transformer,correct,202,development_lofo,ridge_selector,smooth,88.52914499212056,1.5858339611440897
allen_cahn,transformer,correct,202,development_lofo,full_validation,response_matched,263.32063211267814,1.5427499311044812
allen_cahn,transformer,correct,303,development_lofo,always_smooth,smooth,76.14848985755816,1.6350754536688328
allen_cahn,transformer,correct,303,development_lofo,best_fixed,none,43.251078359317034,1.5731584979221225
allen_cahn,transformer,correct,303,development_lofo,hand_rule,none,46.12442924408242,1.5731584979221225
allen_cahn,transformer,correct,303,development_lofo,none,none,43.251078359317034,1.5731584979221225
allen_cahn,transformer,correct,303,development_lofo,probe_best,response_matched,89.23578843288124,1.5374780166894197
allen_cahn,transformer,correct,303,development_lofo,random,response_matched,75.3472727467306,1.5374780166894197
allen_cahn,transformer,correct,303,development_lofo,ridge_selector,smooth,89.92383444262668,1.6350754536688328
allen_cahn,transformer,correct,303,development_lofo,full_validation,smooth,265.1679469891824,1.6350754536688328
allen_cahn,transformer,correct,404,development_lofo,always_smooth,smooth,74.81692135706544,1.578649994917214
allen_cahn,transformer,correct,404,development_lofo,best_fixed,none,42.42407012078911,1.613639947026968
allen_cahn,transformer,correct,404,development_lofo,hand_rule,none,45.3041096967645,1.613639947026968
allen_cahn,transformer,correct,404,development_lofo,none,none,42.42407012078911,1.613639947026968
allen_cahn,transformer,correct,404,development_lofo,probe_best,none,61.05029930872843,1.613639947026968
allen_cahn,transformer,correct,404,development_lofo,random,smooth,74.81692135706544,1.578649994917214
allen_cahn,transformer,correct,404,development_lofo,ridge_selector,smooth,88.37113988399506,1.578649994917214
allen_cahn,transformer,correct,404,development_lofo,full_validation,smooth,262.618175432086,1.578649994917214
allen_cahn,transformer,correct,505,development_lofo,always_smooth,smooth,75.94813861325383,1.5335794538259506
allen_cahn,transformer,correct,505,development_lofo,best_fixed,none,43.114433091599494,1.5644434839487076
allen_cahn,transformer,correct,505,development_lofo,hand_rule,none,45.9918001415208,1.5644434839487076
allen_cahn,transformer,correct,505,development_lofo,none,none,43.114433091599494,1.5644434839487076
allen_cahn,transformer,correct,505,development_lofo,probe_best,none,62.44944900460541,1.5644434839487076
allen_cahn,transformer,correct,505,development_lofo,random,response_matched,76.72716344287619,1.5420789597555995
allen_cahn,transformer,correct,505,development_lofo,ridge_selector,smooth,90.1509103346616,1.5335794538259506
allen_cahn,transformer,correct,505,development_lofo,full_validation,smooth,267.93212014529854,1.5335794538259506
allen_cahn,transformer,correct,606,development_lofo,always_smooth,smooth,75.25923783751205,1.5379644464701414
allen_cahn,transformer,correct,606,development_lofo,best_fixed,none,43.575499614700675,1.5535024460405111
allen_cahn,transformer,correct,606,development_lofo,hand_rule,none,46.47959774872288,1.5535024460405111
allen_cahn,transformer,correct,606,development_lofo,none,none,43.575499614700675,1.5535024460405111
allen_cahn,transformer,correct,606,development_lofo,probe_best,none,62.2467473722063,1.5535024460405111
allen_cahn,transformer,correct,606,development_lofo,random,smooth,75.25923783751205,1.5379644464701414
allen_cahn,transformer,correct,606,development_lofo,ridge_selector,smooth,89.11274442868307,1.5379644464701414
allen_cahn,transformer,correct,606,development_lofo,full_validation,smooth,263.9936723918654,1.5379644464701414
